guest_id,attraction_id,visit_date
199464639,83,2022-06-18 05:15:10
137593002,43,2024-10-30 13:31:56
141783518,29,2025-08-24 12:02:27
25836556,10,2023-08-19 18:58:52
193594884,140,2025-04-23 10:19:15
102551514,46,2025-04-22 14:19:34
340301324,30,2024-09-11 02:01:32
505789670,94,2023-08-19 06:47:18
47028674,32,2023-05-13 01:02:14
56479650,47,2022-06-02 07:43:29
82264634,88,2024-09-29 21:17:40
95455549,63,2025-11-15 15:59:53
134870294,154,2023-02-05 01:57:05
252613329,131,2025-10-21 19:23:00
62620755,23,2024-04-09 13:19:55
204115406,74,2025-05-19 04:17:09
494687833,50,2022-08-07 05:02:07
82645388,164,2024-10-06 06:34:29
553393715,124,2024-08-05 00:47:42
127378449,13,2024-03-26 12:42:28
303689066,126,2023-10-03 22:38:11
20668413,29,2025-09-01 00:46:33
392559957,166,2022-03-16 02:47:04
151409697,121,2024-03-19 00:54:34
12552573,90,2024-12-20 19:35:59
33766963,133,2025-02-13 20:20:15
199743763,148,2024-05-28 15:36:45
447324413,78,2025-07-25 09:39:35
195258902,109,2023-04-27 04:43:23
42010313,14,2024-03-14 06:06:30
209522063,136,2023-09-30 13:23:42
2951341,48,2024-06-24 12:33:28
407688520,141,2024-06-10 13:19:04
130472291,24,2023-09-27 10:50:30
95282737,79,2024-06-08 10:20:28
57013227,162,2023-11-23 16:56:15
184492058,51,2024-03-10 02:36:20
372327061,3,2025-11-18 11:55:34
8606851,128,2024-06-06 00:55:44
23542321,119,2022-08-07 20:10:03
114422323,58,2022-01-25 15:45:04
231986418,125,2025-03-24 11:44:52
517438335,113,2022-02-22 06:16:40
50852409,55,2022-05-11 16:37:10
364750590,119,2022-12-09 12:15:44
213134167,120,2022-12-29 09:56:12
403300717,80,2025-03-17 08:13:00
132113172,42,2024-08-28 15:41:51
251125369,21,2022-09-20 18:10:39
300832812,10,2025-08-23 12:05:47
5324707,57,2024-02-28 02:00:20
566180179,153,2025-09-09 09:42:54
76267283,56,2023-12-27 14:15:35
19285089,38,2025-06-07 23:22:47
548305014,86,2023-03-17 11:54:35
687674937,113,2024-08-01 12:38:57
427053920,112,2025-03-21 23:10:14
44592166,175,2024-05-30 18:09:13
74518222,54,2024-12-11 13:55:48
501027913,46,2022-07-24 08:57:19
510561,4,2022-04-22 10:59:36
91138598,171,2024-06-23 23:17:06
579329928,62,2023-06-18 17:28:00
16322402,124,2024-01-02 08:08:12
119069182,128,2025-07-18 23:01:23
423460129,112,2023-12-26 20:09:42
118089241,85,2022-04-06 10:30:56
73471059,4,2024-03-19 09:30:41
18865084,65,2024-11-21 05:36:47
35894576,62,2024-04-06 10:37:19
655153706,90,2025-02-24 08:32:04
455916661,120,2024-01-03 21:19:59
243318522,130,2025-03-08 08:04:08
130161548,137,2023-07-19 11:20:13
147103731,45,2025-05-30 12:46:08
75665521,146,2025-05-05 01:22:19
209421571,112,2024-12-06 19:56:59
305355190,176,2025-05-19 08:24:29
492879248,42,2025-03-29 00:51:46
540435635,41,2023-02-02 20:25:33
80544199,89,2022-05-14 03:48:36
2663035,42,2024-09-16 01:20:20
430958528,35,2025-09-17 13:36:57
575672834,166,2022-11-13 09:09:08
11547309,67,2024-08-15 18:48:24
5271998,41,2024-12-27 19:01:40
16958637,99,2023-12-24 14:41:18
18724536,50,2023-05-29 18:34:50
316282247,104,2022-12-19 08:35:21
197574956,86,2023-12-09 01:30:57
37836887,79,2025-10-13 12:13:51
93776224,45,2022-07-16 22:39:26
403437209,147,2024-08-29 23:22:29
96690508,106,2025-03-05 20:51:02
10074967,145,2022-11-23 13:43:19
257259045,122,2022-10-17 07:17:45
41441850,77,2023-08-18 16:13:40
209470229,56,2025-05-22 19:23:45
185934100,112,2024-12-09 04:59:18
225657560,93,2022-08-26 04:22:30
80902302,41,2022-08-28 14:27:35
126311592,170,2023-05-09 01:30:14
105615022,6,2024-10-25 12:52:47
45540266,98,2024-09-13 00:23:53
177704594,73,2025-04-29 11:41:10
442988388,168,2024-01-08 20:34:21
570153525,41,2024-09-08 22:20:12
25176115,9,2023-06-08 21:28:56
67588538,8,2025-01-24 14:39:51
658362881,172,2022-11-23 00:58:06
334068425,104,2024-10-10 16:52:17
147677079,13,2025-02-11 18:22:57
96126508,19,2023-12-24 04:06:46
290836498,98,2025-08-12 04:56:25
160744549,96,2024-07-09 12:59:26
106073661,49,2023-08-26 17:21:32
423062401,100,2023-11-22 09:01:22
68956326,82,2024-02-22 00:46:00
10850612,158,2025-09-22 16:47:27
29816068,66,2023-05-01 15:17:49
24558684,91,2025-06-13 21:35:10
451107098,59,2023-12-26 21:33:49
1099814,53,2024-05-26 15:10:05
63942240,52,2022-03-20 06:15:14
168608591,81,2024-12-02 13:43:44
463628901,159,2024-03-03 18:24:51
538318787,15,2025-07-16 08:21:49
356245696,121,2024-10-07 01:30:56
193663978,148,2025-01-28 15:13:19
572647523,5,2023-05-02 11:25:39
499896734,135,2025-03-18 07:49:27
432512392,18,2024-06-30 19:59:59
54299413,56,2023-09-23 19:33:14
150797956,75,2024-05-28 22:01:10
304193650,96,2025-06-13 07:43:26
364808938,114,2024-12-27 19:14:19
79043075,101,2023-07-15 18:08:32
97002665,173,2023-06-28 08:41:29
5307665,28,2025-11-17 22:58:32
73274992,50,2025-05-17 17:11:01
314318365,2,2022-05-09 18:54:09
266312879,68,2023-10-14 16:29:06
1358182,128,2022-12-31 22:12:06
12950426,77,2025-09-07 23:23:46
174471299,24,2025-08-31 09:38:04
438878705,112,2023-11-12 02:39:00
13351115,176,2024-02-08 23:43:30
196907372,173,2024-07-10 18:06:18
72563647,119,2022-02-01 18:29:56
84886673,36,2022-01-13 07:31:32
4620276,2,2023-03-24 19:25:03
659498432,127,2022-08-28 01:14:03
328359197,105,2023-04-05 17:15:04
457482195,18,2025-11-05 08:15:28
204109528,177,2024-05-17 21:01:49
122224075,8,2022-12-14 14:56:16
391615302,15,2022-06-17 17:47:22
227125623,145,2024-08-24 03:42:21
5670080,23,2025-05-27 03:31:00
9709679,93,2024-11-28 19:33:23
192562429,155,2023-06-06 11:17:21
418973567,165,2022-04-05 05:38:03
125322491,49,2025-05-13 08:04:24
313791422,64,2024-06-19 05:24:05
139535246,34,2025-10-31 05:43:58
396492133,18,2023-12-28 16:39:52
450521632,64,2025-02-03 19:49:55
353474136,106,2024-03-23 12:41:26
592585465,74,2023-02-28 23:44:04
17766982,102,2023-08-10 12:12:07
141068088,172,2025-09-04 02:08:23
7317388,17,2023-02-25 11:00:44
15048234,141,2025-01-06 16:31:45
144686743,52,2023-07-14 14:57:34
547455507,170,2023-05-04 04:48:57
64182341,64,2024-10-01 13:21:59
119549692,34,2022-07-18 22:44:34
8442703,95,2022-02-14 14:35:02
408885055,87,2025-06-21 09:36:34
258324099,102,2023-12-22 15:14:06
184797424,161,2025-04-12 02:16:21
79855898,140,2022-01-31 10:07:45
566284437,76,2024-01-20 13:28:37
929840,19,2024-05-30 01:16:53
20393409,137,2025-04-24 15:53:27
252138398,74,2023-01-15 23:12:36
1851295,145,2022-02-21 04:01:04
157259,50,2024-12-08 16:13:50
65639193,39,2022-07-18 18:31:35
63886060,169,2022-02-15 19:48:43
188503415,138,2024-08-14 20:51:36
53300227,12,2023-06-02 05:16:16
380661223,79,2025-04-16 06:44:04
81120879,15,2023-10-04 06:43:49
45171796,28,2024-03-15 12:44:35
327178698,132,2022-07-27 12:17:17
451109948,36,2023-07-13 10:55:06
43055766,119,2023-09-04 01:58:12
3618010,65,2022-01-16 04:15:25
22438650,98,2025-07-06 07:38:05
128607623,47,2022-01-28 17:43:31
293520646,81,2025-01-12 12:53:32
548090659,39,2024-03-05 17:55:18
51393740,38,2023-12-04 18:16:05
202957690,44,2023-06-05 16:43:46
510118884,97,2024-11-15 11:18:32
468730142,124,2022-04-25 08:18:21
529031104,26,2023-09-16 09:01:39
552172945,164,2024-09-12 13:14:38
60818456,97,2022-05-12 13:07:11
409853043,1,2022-10-01 23:53:46
70710374,53,2022-11-05 09:32:20
543064076,6,2023-11-06 00:15:09
209637,37,2022-07-30 02:23:14
122590526,2,2024-05-18 09:31:51
189183110,123,2023-06-26 03:31:06
160405288,69,2023-04-25 21:20:06
39966845,169,2023-09-30 08:09:30
380869048,175,2025-04-14 23:19:22
32410160,13,2022-06-15 09:32:46
234019206,69,2022-01-08 22:39:02
23850689,66,2023-11-05 15:25:43
76993422,59,2024-03-28 23:03:18
475676672,68,2024-12-28 07:53:38
25895577,59,2022-10-28 21:50:58
541446440,117,2022-10-30 08:19:29
118993332,10,2022-08-24 23:22:20
119831391,141,2025-05-11 16:31:28
98881919,130,2022-07-29 15:23:16
389168412,15,2024-01-30 23:44:27
409994131,46,2022-11-24 00:43:15
16680751,138,2023-11-02 04:39:43
47423920,150,2023-10-04 13:31:08
90749809,89,2025-08-21 21:42:18
5398514,77,2022-03-10 19:27:13
19237522,136,2023-02-26 23:59:41
428821306,149,2023-07-21 12:55:09
169468083,150,2023-05-07 02:49:54
73849409,110,2023-10-23 04:18:36
135073433,97,2025-05-15 03:36:37
585562720,45,2023-04-21 00:16:44
130174136,91,2024-05-12 18:28:01
162078437,168,2024-10-20 16:06:17
348234860,114,2025-01-12 12:45:34
22087590,150,2025-03-05 13:07:08
115523587,158,2022-04-15 14:56:54
60118246,73,2024-12-23 22:28:42
28011766,173,2024-02-18 06:55:22
223366727,35,2025-03-05 05:02:10
40307068,42,2024-06-21 08:55:25
372540174,133,2024-01-06 01:45:52
138252529,27,2024-04-18 16:28:24
352210737,32,2023-02-05 07:08:58
11584263,136,2024-03-30 16:02:12
179248988,103,2023-03-05 03:09:34
231700610,85,2024-05-07 16:26:31
233503751,146,2025-06-10 01:38:19
34248175,78,2025-11-24 10:57:45
246744252,143,2025-04-01 00:27:21
415626647,154,2024-01-11 09:18:43
52863371,44,2022-11-18 21:27:38
486539101,32,2025-09-19 16:51:21
493831702,28,2022-06-23 19:57:15
326326197,167,2024-12-08 07:32:22
488970551,160,2025-10-26 12:07:41
234241380,77,2025-07-07 07:10:04
206766822,18,2022-10-13 01:09:24
32099086,103,2025-03-13 06:10:04
15734364,70,2024-06-22 10:13:06
684532927,119,2023-01-24 18:27:53
222286970,139,2024-02-15 20:03:19
480348224,160,2024-05-12 00:07:13
204572631,148,2024-11-19 23:49:20
144625546,97,2023-12-24 03:57:56
139910417,168,2025-01-08 06:43:22
141530630,136,2025-11-09 11:24:26
200638156,35,2025-08-14 22:31:11
90318568,69,2024-10-29 06:34:49
249052073,126,2024-05-19 03:59:10
222146946,99,2023-11-21 02:20:22
527745857,78,2024-09-15 07:50:06
70802749,149,2022-07-20 23:35:56
80477076,111,2023-08-15 11:23:04
234176358,152,2025-10-08 00:40:15
126944045,17,2025-10-11 11:03:33
141672913,146,2025-02-25 03:39:54
56958156,140,2023-06-13 09:14:56
5269761,144,2025-03-14 20:22:38
426706495,4,2024-03-25 02:50:55
100326638,162,2022-11-14 00:15:51
505290106,92,2023-11-24 08:07:29
109853670,174,2025-02-25 18:59:47
17946949,75,2025-01-30 02:41:22
21628502,159,2024-04-18 04:44:21
214038126,153,2025-05-12 10:20:33
449390625,103,2023-09-12 14:01:56
15621640,24,2022-01-24 16:24:42
111287927,65,2025-08-10 23:00:15
28446085,117,2023-03-22 07:25:28
3821907,153,2023-04-13 09:48:46
130824247,156,2024-01-28 17:59:30
67789829,164,2022-09-21 00:57:05
7636430,82,2023-08-25 13:58:41
531520815,6,2022-03-27 17:35:10
6078728,66,2024-04-05 17:07:36
115686027,67,2024-07-14 19:29:57
18965197,72,2023-05-15 15:02:09
564626953,95,2025-11-17 19:07:30
167756259,48,2023-10-13 05:17:17
224986468,70,2023-11-13 23:13:20
14142399,78,2024-09-16 02:16:17
406517740,67,2023-10-22 06:02:18
303770700,176,2025-08-04 23:46:25
38187997,65,2022-12-18 02:05:42
569931040,172,2024-03-05 22:42:42
23005340,63,2022-08-12 06:01:34
209030623,46,2024-01-27 10:01:49
42221877,147,2023-08-16 10:08:58
277702952,73,2022-05-16 20:59:15
203790137,71,2024-08-28 00:51:29
229171065,110,2022-08-15 18:01:40
204588643,178,2024-04-20 07:41:01
351429318,63,2024-12-13 21:35:20
23169524,41,2024-07-01 12:14:35
576571549,7,2025-07-13 00:34:00
56814499,137,2024-10-17 19:01:31
568228070,4,2022-06-30 12:12:44
57166464,89,2022-06-25 17:28:29
34104547,177,2023-07-09 14:44:04
204610471,134,2024-12-11 08:43:32
268204024,82,2022-07-17 13:48:11
495925201,21,2023-09-16 17:42:58
121104511,143,2023-11-15 09:09:20
101600041,128,2023-09-29 22:21:54
179132854,105,2024-09-13 20:29:30
6837757,104,2022-09-29 12:50:57
428031897,68,2024-10-17 01:54:14
249248509,160,2025-01-25 04:33:39
408541863,110,2025-06-03 20:01:26
555918636,157,2025-06-23 18:00:55
204207729,66,2025-07-04 06:25:13
124770184,162,2024-10-17 23:50:09
22719127,27,2023-02-20 19:53:26
116228873,60,2025-06-08 10:26:55
547870284,118,2024-08-05 12:26:36
47389924,167,2022-08-25 18:03:55
457295160,44,2025-08-09 21:46:58
336027540,36,2025-05-08 14:54:23
189085175,19,2022-06-25 03:20:55
91470185,91,2023-03-02 04:28:05
76451558,45,2023-10-12 13:11:03
104177826,149,2023-03-09 02:06:18
100900311,151,2025-01-11 21:54:26
7559657,155,2023-04-11 14:18:48
13825384,98,2024-08-06 09:48:42
50771116,19,2025-03-13 02:49:22
83790458,41,2025-02-24 19:30:07
486756064,26,2025-03-20 17:21:03
187719137,28,2025-07-02 08:59:45
52711936,64,2023-02-18 00:51:47
201858294,68,2022-02-12 12:50:07
361206075,80,2025-10-09 01:51:06
443595717,51,2024-06-03 20:36:49
184323062,102,2025-09-10 19:57:55
233412232,176,2024-07-11 12:25:39
20895777,10,2025-08-08 20:56:19
173962325,167,2022-02-25 03:10:55
52177602,100,2023-07-04 08:51:12
64562376,122,2023-08-26 13:19:20
11278256,147,2024-05-01 11:08:09
49081310,64,2025-05-25 00:27:54
53027315,124,2024-01-01 07:37:58
210011864,19,2023-11-25 02:10:09
94618835,76,2022-02-02 06:31:46
111325553,62,2025-11-20 02:33:26
154995973,141,2024-02-01 13:32:35
138563518,25,2023-06-02 13:56:19
696052090,89,2023-08-25 04:35:04
60137321,92,2025-09-12 01:56:31
33969571,42,2022-05-09 02:43:58
182060578,117,2023-02-10 15:17:56
34033092,39,2023-09-22 17:55:09
12678158,158,2023-02-27 15:33:16
534682925,133,2024-08-10 03:11:22
82234553,81,2024-06-04 16:57:40
43205951,146,2022-07-28 21:01:02
47555574,107,2024-05-19 13:19:18
150003962,111,2024-09-22 10:46:08
196390964,21,2025-07-20 13:33:54
416542015,50,2024-07-26 14:14:41
85964259,121,2025-06-03 02:09:46
71805697,134,2024-03-14 19:31:37
240481699,50,2025-09-02 06:15:33
186700640,115,2025-11-15 12:58:34
56116278,1,2025-06-30 18:51:23
64743077,30,2025-11-11 06:11:01
326674620,107,2025-10-18 08:37:13
66126091,165,2023-07-05 14:00:29
21001346,48,2024-01-08 03:31:57
116525765,87,2025-02-16 22:51:17
115974142,129,2023-07-24 07:41:29
69116023,19,2023-05-19 18:27:59
372544492,46,2022-01-31 07:26:18
14405720,130,2023-10-03 08:28:03
256034934,56,2025-01-25 18:11:17
250573743,145,2023-04-10 16:44:34
2583849,92,2025-02-23 16:43:14
90011822,82,2023-06-04 11:43:07
176795061,79,2025-02-05 03:29:51
133597920,150,2024-03-25 13:17:35
336467997,105,2022-09-24 23:44:03
225489076,27,2022-06-24 01:10:16
37349908,55,2022-09-12 10:50:20
590085182,160,2022-12-05 19:38:43
4621855,60,2023-09-22 16:25:39
54478462,109,2023-10-25 16:41:10
149253194,156,2024-08-29 13:09:40
51382978,156,2025-07-16 13:04:43
216281340,120,2023-06-02 01:11:29
24822624,153,2024-12-26 03:27:11
271685339,85,2022-05-28 12:52:22
2250149,86,2024-01-31 19:04:50
185331087,117,2024-01-10 09:03:38
41835724,154,2023-05-20 07:48:48
269797011,108,2023-05-28 11:35:36
278996176,75,2023-08-21 14:36:20
533319158,119,2022-07-23 10:12:09
11262112,145,2022-05-31 08:40:48
43494703,7,2024-05-29 23:55:06
86766756,148,2025-10-10 21:45:04
6962571,166,2022-03-31 10:09:52
162940286,75,2025-02-09 15:04:43
20793689,58,2023-07-24 20:59:36
69042078,16,2022-04-20 12:41:35
133251504,27,2025-07-06 12:03:56
230129807,51,2023-02-05 04:30:47
733748,75,2024-04-08 16:30:02
26669776,144,2022-04-16 18:55:08
139909496,87,2025-05-30 21:16:14
386692522,123,2025-01-02 19:00:28
337825796,76,2022-07-11 04:51:49
366599380,40,2022-11-24 19:35:53
275646863,67,2024-06-21 14:48:30
285118704,130,2022-04-09 21:09:50
445517592,102,2023-07-31 04:37:41
30437057,176,2025-10-22 17:31:49
14150697,152,2023-01-06 15:08:04
605258,93,2022-04-18 20:39:37
651828279,110,2025-03-30 00:18:26
231242452,82,2024-11-07 05:07:46
584461864,78,2024-08-25 19:18:49
86762786,2,2024-06-27 06:33:42
98994148,65,2025-02-27 08:51:48
12223348,20,2023-01-13 02:33:43
253953238,34,2023-11-24 15:11:39
6695332,41,2023-02-15 12:34:43
48635005,169,2024-07-14 10:27:09
118364785,23,2023-04-13 19:28:50
111612793,38,2025-06-18 23:46:35
298353692,172,2022-05-12 11:07:29
406959519,67,2023-12-08 13:16:50
259274308,62,2024-07-20 12:28:22
133994732,140,2023-06-14 13:19:03
113442347,30,2025-06-09 03:43:10
163254632,87,2023-09-08 17:12:20
427915448,169,2023-10-23 19:49:46
150644645,148,2024-01-29 14:31:12
417448885,118,2025-05-19 02:07:46
72774523,6,2024-12-28 16:26:11
414101490,75,2024-09-29 05:27:43
363666728,132,2025-07-26 14:05:13
2565536,93,2025-05-15 15:22:20
207212893,10,2023-01-14 06:50:36
120968500,51,2025-09-29 10:15:07
14792865,93,2024-07-14 06:24:03
248763770,38,2022-08-16 19:45:15
67226985,129,2024-01-14 16:07:21
360581628,136,2022-05-08 08:14:32
20586897,102,2022-10-24 10:11:42
30727717,81,2023-12-12 12:27:58
362515878,83,2023-12-31 15:49:07
27336857,161,2023-02-02 11:41:21
7659440,143,2025-09-07 15:51:27
33772052,31,2023-09-12 16:00:28
193741250,21,2024-10-19 03:05:44
118825989,131,2023-04-16 20:47:09
10936531,126,2024-08-30 16:30:27
145593455,35,2023-06-19 01:44:35
298953103,169,2023-02-28 07:22:34
68437897,144,2024-07-01 18:33:09
38305761,45,2024-06-08 11:50:15
259640732,59,2023-07-16 18:24:59
394563937,178,2025-10-03 20:45:11
359867595,12,2023-08-24 09:54:24
146688479,140,2025-07-31 17:38:20
94638143,33,2023-04-09 11:27:15
256267642,177,2022-07-16 02:55:12
71869629,21,2025-09-04 22:58:58
344983345,60,2022-06-01 14:19:06
466080184,52,2025-04-03 18:47:18
40826815,167,2025-08-15 10:00:00
107533424,177,2025-07-18 09:08:36
217913540,123,2022-11-14 20:02:24
346576970,106,2022-04-12 08:11:01
27670420,100,2022-04-19 05:26:48
423629302,154,2024-02-13 16:30:58
66740014,71,2023-05-08 23:40:10
94028993,135,2025-01-20 22:04:10
23873261,62,2025-03-17 10:35:25
86792478,88,2022-10-17 07:32:27
241160804,24,2024-02-01 10:23:10
94394338,40,2024-03-07 02:24:37
79183618,76,2025-11-14 01:09:39
20507845,175,2023-07-14 03:45:25
465098900,136,2025-07-24 11:35:29
5323336,9,2025-11-05 21:52:03
72248041,3,2025-06-21 20:44:28
290004887,21,2022-05-24 15:32:28
462517926,95,2025-06-18 15:43:50
253019797,176,2022-12-16 11:53:03
31769722,175,2023-08-05 13:58:18
77916930,16,2023-10-26 02:27:33
494563840,107,2024-01-20 21:02:16
114830143,93,2024-09-12 07:25:14
110769576,133,2025-01-07 08:37:10
85208626,139,2025-03-24 12:37:36
164825942,157,2023-09-28 07:54:45
179834471,79,2025-02-07 05:30:18
507074182,70,2022-10-29 05:03:46
303400478,48,2025-01-01 23:48:31
450847214,15,2022-12-19 17:57:27
114191497,34,2023-07-31 08:22:20
25607494,60,2023-02-16 03:28:32
659298069,2,2023-02-13 22:51:53
680648046,80,2022-09-19 22:29:53
4866279,19,2022-03-22 04:03:30
84328725,49,2024-04-30 13:49:51
390391,78,2023-06-27 05:01:01
9141451,28,2022-12-27 13:44:34
4600141,48,2022-12-28 18:08:54
481742531,96,2023-12-29 21:18:52
185592957,165,2023-09-26 23:48:14
421623282,177,2025-05-07 03:18:00
177340124,109,2024-11-06 11:17:42
117322320,176,2025-02-20 11:07:19
39624618,73,2022-03-20 03:14:18
76821255,100,2022-06-20 15:41:34
16748878,29,2022-05-23 05:13:41
6137999,157,2022-09-22 12:48:33
397749317,58,2025-08-21 11:34:24
497088241,48,2025-02-15 12:47:30
352381673,23,2023-05-22 21:57:44
584535509,27,2024-01-24 08:39:27
366596597,7,2025-10-04 05:57:48
182651831,49,2022-12-31 16:05:42
117992529,109,2024-08-28 20:19:29
148423559,68,2023-11-27 15:52:45
29769823,170,2024-09-26 03:15:28
76769074,172,2024-04-10 20:46:57
7294938,154,2025-10-22 05:26:54
30557739,151,2024-07-30 04:00:31
61461274,73,2023-06-03 04:31:57
411798346,101,2025-04-12 12:13:15
168153081,8,2025-08-25 22:06:32
29788562,53,2025-01-05 13:03:03
63959909,142,2025-05-23 14:41:45
162941137,135,2022-01-05 05:01:28
56518163,137,2023-12-31 21:03:54
228099337,3,2023-11-14 02:16:26
77124735,78,2023-04-13 02:34:15
400034003,145,2022-07-28 12:51:50
98239353,172,2023-05-07 00:17:25
188220325,86,2024-07-20 23:11:19
107305358,46,2024-11-18 08:15:33
364422392,90,2022-09-30 07:47:13
177122092,156,2022-04-23 18:18:36
185681613,142,2023-06-14 20:18:48
490884090,9,2022-01-11 01:46:16
108736603,115,2023-06-25 18:25:22
96540113,154,2022-10-11 18:03:20
152748367,130,2022-01-12 10:27:13
53219175,75,2025-05-04 15:33:47
271045,81,2024-05-01 13:34:23
470747460,128,2024-04-25 15:31:30
210379531,34,2023-09-21 09:57:35
588429990,147,2024-09-05 08:33:33
28644733,39,2022-06-14 04:09:57
369678558,13,2023-11-28 08:34:21
188656856,133,2023-12-13 19:57:43
101349312,50,2025-10-31 12:55:28
1034838,23,2022-04-12 18:04:28
17455794,122,2024-12-23 13:23:13
71548380,120,2022-10-15 14:33:57
99113649,88,2023-02-03 18:15:09
573527329,157,2022-11-15 16:59:43
5648978,112,2022-10-05 13:40:30
306041751,111,2023-12-14 06:03:29
226236449,72,2024-08-22 11:20:08
690293959,154,2022-03-01 12:50:29
89709635,57,2023-06-17 07:54:15
30212860,1,2023-02-13 06:58:46
215177546,156,2024-02-25 01:50:32
30607928,113,2024-03-09 10:30:00
52563313,62,2025-03-18 03:58:02
19274189,47,2022-07-17 16:58:43
44955007,78,2025-08-09 23:45:10
187509249,106,2023-09-04 06:23:16
185238689,159,2024-12-07 21:38:14
88631,126,2024-02-25 15:00:19
17883463,177,2023-01-02 06:03:55
27507749,5,2023-05-11 18:31:21
82887467,31,2025-07-16 22:42:34
507849176,37,2024-08-12 09:26:18
62020092,79,2024-12-26 17:54:24
364820695,143,2025-06-13 04:23:47
56849671,52,2022-02-07 21:17:18
498453893,139,2025-11-09 00:21:16
250370307,43,2024-10-14 05:58:49
71989029,151,2023-06-04 18:44:46
89518958,40,2024-07-15 23:10:00
170607225,63,2022-08-08 13:01:56
181114704,130,2022-11-26 15:58:43
9624773,87,2025-08-08 14:17:19
219963621,73,2023-09-24 11:21:43
491592103,175,2023-01-05 05:09:18
278763686,104,2022-01-25 03:50:44
334132270,158,2025-01-13 20:11:59
385130375,16,2023-06-19 20:40:18
500277987,59,2023-09-20 18:18:55
588963853,47,2025-08-28 09:53:21
122727519,116,2022-09-29 13:31:26
297666343,158,2025-02-18 22:07:51
422834168,109,2025-01-01 11:38:03
516877005,9,2023-11-10 06:08:17
183223359,65,2023-09-11 12:36:29
238343359,59,2024-10-20 16:09:27
229309507,102,2025-07-29 02:22:39
310464516,136,2023-08-28 12:31:32
132774333,123,2025-07-02 07:57:27
25692281,146,2023-12-30 23:09:03
526375282,91,2023-03-15 08:48:20
361118542,96,2023-04-17 03:34:24
277965078,58,2023-11-16 02:00:27
563805057,177,2022-02-12 04:14:52
195676011,32,2023-11-14 19:26:53
45474373,48,2022-08-26 07:03:38
7579931,45,2025-10-23 16:16:01
49279230,100,2022-11-20 23:23:41
447585189,100,2022-02-03 15:24:15
479502517,46,2023-01-13 02:01:25
52203707,159,2022-06-19 21:37:22
486049879,165,2023-12-17 00:45:43
8748660,144,2024-06-15 11:09:56
23084373,174,2022-08-29 15:28:02
114497410,126,2025-05-06 16:38:51
667238261,46,2022-06-03 04:32:25
573275036,121,2023-03-23 18:58:30
549280934,88,2024-03-09 00:31:25
97310004,61,2023-02-24 10:34:47
192177009,46,2022-09-08 17:38:36
117097843,163,2023-10-13 00:46:04
21882171,81,2022-11-25 13:10:18
362852206,170,2022-08-23 04:03:36
275336092,45,2023-03-25 22:09:25
2568047,118,2022-10-18 14:08:45
57867098,47,2022-12-25 14:14:56
115811982,158,2025-10-16 08:29:24
36863672,152,2025-01-22 03:28:52
105697552,171,2023-08-20 04:10:46
659546908,162,2024-01-11 17:00:06
96285046,23,2024-10-11 05:29:41
199984968,61,2024-12-15 09:09:34
218936223,165,2022-07-01 10:34:54
580044962,13,2025-05-22 07:15:51
149843684,7,2023-10-17 21:04:33
299084330,170,2024-11-29 08:30:05
184480602,166,2024-02-21 10:42:36
98028830,172,2022-08-15 23:00:31
189933033,141,2023-02-25 19:37:00
169778921,28,2022-05-26 20:19:34
220987119,96,2025-06-29 11:54:49
43405017,107,2022-04-03 19:37:26
118749878,98,2024-08-22 10:10:11
30241611,112,2022-11-23 10:18:51
433062068,1,2025-07-16 12:01:45
454131606,43,2023-05-30 14:29:53
415337205,42,2023-03-26 10:54:59
223012423,95,2023-01-13 17:07:31
1197104,178,2022-06-14 11:28:27
47953563,129,2024-11-04 17:31:07
29267085,51,2022-11-29 13:13:41
366931426,144,2023-07-06 21:58:37
48757407,167,2023-12-20 01:50:46
429297405,15,2025-02-21 08:47:30
267515305,125,2024-02-01 03:38:22
76438533,161,2025-04-05 17:07:05
14337446,87,2022-06-22 03:08:48
106962779,53,2023-03-19 13:28:50
212069776,145,2023-04-30 13:40:08
379342490,89,2024-10-20 11:15:12
134056425,106,2022-09-26 02:59:24
160741375,6,2025-01-14 23:19:35
25135912,31,2022-02-13 19:56:37
516257086,40,2025-01-08 20:12:18
519421198,158,2023-06-26 16:46:14
34742331,69,2025-09-11 02:20:33
258175170,135,2025-08-16 05:56:03
468256634,13,2022-12-09 18:21:13
4217088,4,2023-03-18 15:36:08
198222315,178,2022-03-09 20:37:57
513680258,3,2024-12-29 15:05:55
171154591,140,2022-11-06 10:38:57
112977332,65,2023-04-16 03:12:25
74992569,27,2023-01-01 06:02:37
599012960,107,2024-05-12 20:29:44
8492243,50,2024-03-08 22:04:46
427602256,17,2023-10-03 03:49:55
300771875,32,2025-09-07 10:46:48
68274043,17,2023-08-26 06:33:01
109219550,34,2024-11-05 15:10:09
512094331,35,2024-06-22 09:10:30
505519863,152,2025-08-20 13:33:14
66827918,146,2024-07-30 02:46:34
192217030,50,2024-06-26 00:59:16
577883726,174,2025-05-11 09:16:55
215929334,176,2023-09-24 05:37:01
90423055,103,2023-12-16 12:04:39
523666251,33,2023-05-05 11:08:13
29278454,89,2022-08-09 05:08:45
109914390,155,2025-02-15 03:28:51
184284015,129,2025-06-18 17:46:36
49042675,85,2025-06-19 11:41:39
28933643,59,2024-07-07 10:48:46
134899211,10,2025-05-07 02:34:10
187753144,153,2025-08-11 21:50:30
2953743,57,2024-02-16 13:05:27
